booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,number_of_rooms,adults_count,children_count
RES-15601,G-2134,2025-06-20,2025-08-13,2025-08-16,RT_OV,RC_PROMO,CH_WALK,Leisure,Checked-Out,735,1,2,0
RES-15630,G-2573,2025-07-21,2025-08-13,2025-08-17,RT_OV,RC_NONREF,CH_GDS,Group,Checked-Out,1190,1,2,1
RES-16707,G-4261,2025-07-16,2025-08-13,2025-08-18,RT_DK,RC_PROMO,CH_OTA,Leisure,Checked-Out,875,1,1,1
RES-16901,G-3773,2025-07-17,2025-08-13,2025-08-16,RT_OV,RC_PROMO,CH_WALK,Leisure,Checked-Out,735,1,2,0
RES-17855,G-1421,2025-07-15,2025-08-13,2025-08-17,RT_SQ,RC_NONREF,CH_CORP,Group,Checked-Out,510,1,2,1
RES-18309,G-3984,2025-05-30,2025-08-13,2025-08-17,RT_SQ,RC_RACK,CH_OTA,Leisure,Cancelled,0,1,1,0
RES-18403,G-3668,2025-08-07,2025-08-13,2025-08-15,RT_SUI,RC_RACK,CH_DIR,Business,Checked-Out,900,1,2,1
RES-18652,G-2358,2025-08-07,2025-08-13,2025-08-14,RT_SUI,RC_CORP,CH_GDS,Business,Cancelled,0,1,1,1
RES-18667,G-4937,2025-07-18,2025-08-13,2025-08-20,RT_OV,RC_RACK,CH_CORP,Leisure,Checked-Out,2450,1,2,1
RES-19107,G-4001,2025-08-13,2025-08-13,2025-08-14,RT_SQ,RC_RACK,CH_GDS,Business,Checked-Out,150,1,2,0
RES-19173,G-2898,2025-07-01,2025-08-13,2025-08-20,RT_OV,RC_PROMO,CH_WALK,Leisure,Cancelled,0,1,1,1
RES-10337,G-3156,2025-08-06,2025-08-12,2025-08-14,RT_SQ,RC_CORP,CH_DIR,Business,Checked-Out,240,1,1,1
RES-10341,G-3982,2025-08-11,2025-08-12,2025-08-13,RT_SQ,RC_CORP,CH_WALK,Business,Checked-Out,120,1,2,1
RES-10353,G-3635,2025-08-01,2025-08-12,2025-08-15,RT_OV,RC_CORP,CH_DIR,Transient,Checked-Out,840,1,1,1
RES-10738,G-1027,2025-08-12,2025-08-12,2025-08-14,RT_SQ,RC_CORP,CH_GDS,Business,Cancelled,0,1,1,1
RES-11194,G-4495,2025-07-17,2025-08-12,2025-08-17,RT_SQ,RC_PROMO,CH_CORP,Leisure,Checked-Out,525,1,1,1
RES-11291,G-1745,2025-08-09,2025-08-12,2025-08-13,RT_SUI,RC_RACK,CH_OTA,Business,Checked-Out,450,1,1,1
RES-11653,G-4178,2025-07-17,2025-08-12,2025-08-17,RT_SUI,RC_PROMO,CH_OTA,Leisure,Checked-Out,1575,1,1,0
RES-11711,G-1039,2025-08-03,2025-08-12,2025-08-13,RT_SUI,RC_CORP,CH_CORP,Transient,Checked-Out,360,1,1,1
RES-11781,G-3582,2025-08-06,2025-08-12,2025-08-13,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,200,1,1,0
RES-12259,G-4275,2025-07-18,2025-08-12,2025-08-13,RT_SQ,RC_NONREF,CH_GDS,Transient,Checked-Out,127.5,1,1,1
RES-12299,G-3289,2025-08-09,2025-08-12,2025-08-14,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,560,1,2,1
RES-12331,G-1128,2025-08-01,2025-08-12,2025-08-13,RT_SUI,RC_CORP,CH_CORP,Group,Checked-Out,360,1,2,1
RES-12580,G-1580,2025-08-08,2025-08-12,2025-08-14,RT_SUI,RC_RACK,CH_OTA,Business,Checked-Out,900,1,1,0
RES-12800,G-2560,2025-07-28,2025-08-12,2025-08-13,RT_OV,RC_RACK,CH_GDS,Group,Cancelled,0,1,2,1
RES-12843,G-4036,2025-05-24,2025-08-12,2025-08-17,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,1225,1,1,1
RES-13286,G-1335,2025-06-15,2025-08-12,2025-08-19,RT_SUI,RC_RACK,CH_DIR,Leisure,Checked-Out,3150,1,1,0
RES-13427,G-2974,2025-08-07,2025-08-12,2025-08-13,RT_DK,RC_CORP,CH_CORP,Business,Checked-Out,200,1,1,1
RES-13773,G-3563,2025-08-10,2025-08-12,2025-08-13,RT_SUI,RC_CORP,CH_WALK,Business,Checked-Out,360,1,2,0
RES-13780,G-1532,2025-07-25,2025-08-12,2025-08-16,RT_OV,RC_CORP,CH_CORP,Transient,Checked-Out,1120,1,1,0
RES-14097,G-4868,2025-05-24,2025-08-12,2025-08-19,RT_SUI,RC_RACK,CH_OTA,Leisure,Cancelled,0,1,1,0
RES-14104,G-2289,2025-05-23,2025-08-12,2025-08-19,RT_SQ,RC_RACK,CH_GDS,Leisure,Confirmed,1050,1,1,1
RES-14190,G-1832,2025-07-20,2025-08-12,2025-08-15,RT_DK,RC_RACK,CH_CORP,Transient,Checked-Out,750,1,1,0
RES-15228,G-4453,2025-08-11,2025-08-12,2025-08-14,RT_OV,RC_CORP,CH_CORP,Business,Checked-Out,560,1,2,0
RES-15554,G-4721,2025-07-26,2025-08-12,2025-08-15,RT_DK,RC_PROMO,CH_DIR,Leisure,Checked-Out,525,1,1,1
RES-15818,G-1498,2025-08-06,2025-08-12,2025-08-13,RT_SQ,RC_RACK,CH_OTA,Business,Checked-Out,150,1,1,0
RES-15971,G-3370,2025-05-28,2025-08-12,2025-08-18,RT_OV,RC_PROMO,CH_GDS,Leisure,Checked-Out,1470,1,2,1
RES-16271,G-3324,2025-08-08,2025-08-12,2025-08-14,RT_DK,RC_CORP,CH_WALK,Business,Cancelled,0,1,2,0
RES-16278,G-3904,2025-08-07,2025-08-12,2025-08-13,RT_DK,RC_RACK,CH_DIR,Transient,Checked-Out,250,1,1,1
RES-17217,G-3017,2025-08-06,2025-08-12,2025-08-14,RT_SQ,RC_RACK,CH_CORP,Business,Confirmed,300,1,2,1
RES-17294,G-2910,2025-07-08,2025-08-12,2025-08-17,RT_SUI,RC_PROMO,CH_GDS,Leisure,Checked-Out,1575,1,1,1
RES-17338,G-1460,2025-07-26,2025-08-12,2025-08-13,RT_OV,RC_RACK,CH_DIR,Group,Cancelled,0,1,1,0
RES-18456,G-2781,2025-05-16,2025-08-12,2025-08-15,RT_DK,RC_PROMO,CH_OTA,Leisure,Checked-Out,525,1,1,0
RES-18512,G-2515,2025-07-23,2025-08-12,2025-08-16,RT_OV,RC_PROMO,CH_OTA,Group,Checked-Out,980,1,1,1
RES-18644,G-2047,2025-07-24,2025-08-12,2025-08-15,RT_SQ,RC_PROMO,CH_WALK,Wholesale,Cancelled,0,1,2,1
RES-18752,G-3879,2025-07-14,2025-08-12,2025-08-15,RT_OV,RC_AAA,CH_WALK,Transient,Checked-Out,945,1,1,1
RES-18940,G-2229,2025-06-23,2025-08-12,2025-08-17,RT_OV,RC_RACK,CH_DIR,Leisure,Checked-Out,1750,1,2,0
RES-19527,G-4381,2025-07-02,2025-08-12,2025-08-15,RT_DK,RC_RACK,CH_WALK,Leisure,Checked-Out,750,1,2,0
RES-19955,G-2345,2025-07-22,2025-08-12,2025-08-13,RT_SQ,RC_RACK,CH_CORP,Group,Checked-Out,150,1,1,0
RES-10005,G-2139,2025-06-09,2025-08-11,2025-08-17,RT_SQ,RC_RACK,CH_DIR,Leisure,Checked-Out,900,1,2,1
RES-10022,G-3733,2025-07-03,2025-08-11,2025-08-18,RT_SUI,RC_RACK,CH_GDS,Leisure,Checked-Out,3150,1,2,0
RES-10135,G-2081,2025-05-30,2025-08-11,2025-08-14,RT_SUI,RC_PROMO,CH_GDS,Leisure,Checked-Out,945,1,1,0
RES-10403,G-4522,2025-07-28,2025-08-11,2025-08-14,RT_SQ,RC_RACK,CH_WALK,Group,Checked-Out,450,1,1,0
RES-10713,G-2144,2025-08-08,2025-08-11,2025-08-13,RT_SQ,RC_CORP,CH_GDS,Business,Checked-Out,240,1,2,1
RES-11063,G-4005,2025-07-18,2025-08-11,2025-08-15,RT_SQ,RC_PROMO,CH_DIR,Group,Checked-Out,420,1,2,0
RES-11105,G-3872,2025-07-08,2025-08-11,2025-08-18,RT_DK,RC_PROMO,CH_DIR,Leisure,Checked-Out,1225,1,2,1
RES-12071,G-1110,2025-07-17,2025-08-11,2025-08-13,RT_SQ,RC_NONREF,CH_GDS,Group,Checked-Out,255,1,1,0
RES-12360,G-1813,2025-05-31,2025-08-11,2025-08-14,RT_DK,RC_PROMO,CH_GDS,Leisure,Checked-Out,525,1,1,0
RES-12413,G-4136,2025-07-21,2025-08-11,2025-08-15,RT_DK,RC_RACK,CH_WALK,Leisure,Checked-Out,1000,1,1,1
RES-12861,G-3392,2025-08-07,2025-08-11,2025-08-13,RT_SUI,RC_CORP,CH_GDS,Business,Checked-Out,720,1,2,1
RES-12913,G-4029,2025-07-03,2025-08-11,2025-08-16,RT_SQ,RC_RACK,CH_OTA,Leisure,Checked-Out,750,1,1,1
RES-12979,G-3672,2025-08-07,2025-08-11,2025-08-13,RT_SUI,RC_CORP,CH_GDS,Business,Cancelled,0,1,1,0
RES-13486,G-2938,2025-08-09,2025-08-11,2025-08-12,RT_SUI,RC_RACK,CH_CORP,Business,Confirmed,450,1,1,1
RES-13777,G-2829,2025-07-28,2025-08-11,2025-08-15,RT_SQ,RC_CORP,CH_DIR,Transient,Cancelled,0,1,1,0
RES-13918,G-1481,2025-08-06,2025-08-11,2025-08-12,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,280,1,2,0
RES-14078,G-4744,2025-08-07,2025-08-11,2025-08-13,RT_SUI,RC_CORP,CH_OTA,Business,Checked-Out,720,1,1,1
RES-14157,G-4705,2025-08-08,2025-08-11,2025-08-13,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,720,1,2,1
RES-14849,G-4276,2025-08-11,2025-08-11,2025-08-12,RT_SQ,RC_CORP,CH_GDS,Business,Checked-Out,120,1,1,1
RES-14860,G-2847,2025-08-03,2025-08-11,2025-08-12,RT_OV,RC_AAA,CH_WALK,Transient,Checked-Out,315,1,1,0
RES-15182,G-1862,2025-08-07,2025-08-11,2025-08-13,RT_SQ,RC_CORP,CH_OTA,Business,Cancelled,0,1,2,0
RES-15862,G-1140,2025-08-10,2025-08-11,2025-08-13,RT_DK,RC_CORP,CH_CORP,Business,Checked-Out,400,1,1,1
RES-16011,G-3361,2025-06-17,2025-08-11,2025-08-18,RT_SUI,RC_PROMO,CH_WALK,Leisure,Checked-Out,2205,1,1,0
RES-16821,G-3557,2025-08-07,2025-08-11,2025-08-13,RT_SUI,RC_CORP,CH_DIR,Business,Checked-Out,720,1,2,0
RES-16945,G-2991,2025-06-02,2025-08-11,2025-08-17,RT_SQ,RC_PROMO,CH_CORP,Leisure,Cancelled,0,1,1,1
RES-16979,G-2449,2025-07-03,2025-08-11,2025-08-15,RT_OV,RC_PROMO,CH_WALK,Leisure,Checked-Out,980,1,2,0
RES-17074,G-2088,2025-07-14,2025-08-11,2025-08-12,RT_OV,RC_CORP,CH_GDS,Wholesale,Confirmed,280,1,1,1
RES-17095,G-1428,2025-07-30,2025-08-11,2025-08-13,RT_DK,RC_AAA,CH_GDS,Group,Cancelled,0,1,2,1
RES-17854,G-1505,2025-08-08,2025-08-11,2025-08-13,RT_DK,RC_CORP,CH_CORP,Business,Checked-Out,400,1,2,0
RES-18111,G-2517,2025-07-28,2025-08-11,2025-08-18,RT_SQ,RC_PROMO,CH_OTA,Leisure,Checked-Out,735,1,1,0
RES-18167,G-1849,2025-06-26,2025-08-11,2025-08-16,RT_OV,RC_PROMO,CH_DIR,Leisure,Checked-Out,1225,1,1,1
RES-18176,G-1587,2025-08-08,2025-08-11,2025-08-12,RT_SUI,RC_CORP,CH_WALK,Business,Checked-Out,360,1,2,0
RES-18859,G-1981,2025-08-07,2025-08-11,2025-08-13,RT_DK,RC_CORP,CH_OTA,Business,Cancelled,0,1,2,1
RES-19724,G-3635,2025-06-02,2025-08-11,2025-08-16,RT_SUI,RC_RACK,CH_GDS,Leisure,Checked-Out,2250,1,1,0
RES-19995,G-3332,2025-08-09,2025-08-11,2025-08-12,RT_SUI,RC_CORP,CH_DIR,Business,Checked-Out,360,1,1,0
RES-10126,G-4545,2025-07-14,2025-08-10,2025-08-16,RT_SQ,RC_RACK,CH_WALK,Leisure,Checked-Out,900,1,1,1
RES-10157,G-4147,2025-07-17,2025-08-10,2025-08-13,RT_DK,RC_NONREF,CH_CORP,Transient,Checked-Out,637.5,1,1,0
RES-10556,G-2460,2025-08-05,2025-08-10,2025-08-12,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,400,1,1,0
RES-10646,G-2353,2025-08-05,2025-08-10,2025-08-12,RT_OV,RC_PROMO,CH_DIR,Group,Checked-Out,490,1,1,0
RES-10823,G-4901,2025-08-09,2025-08-10,2025-08-11,RT_SUI,RC_RACK,CH_DIR,Business,Cancelled,0,1,1,1
RES-10829,G-1758,2025-06-25,2025-08-10,2025-08-13,RT_OV,RC_PROMO,CH_GDS,Leisure,Checked-Out,735,1,2,0
RES-10884,G-3892,2025-08-05,2025-08-10,2025-08-12,RT_DK,RC_CORP,CH_OTA,Business,Cancelled,0,1,1,1
RES-10937,G-2252,2025-07-14,2025-08-10,2025-08-14,RT_SQ,RC_AAA,CH_DIR,Wholesale,Checked-Out,540,1,1,0
RES-11031,G-3094,2025-07-19,2025-08-10,2025-08-14,RT_OV,RC_RACK,CH_WALK,Leisure,Checked-Out,1400,1,1,1
RES-11361,G-2622,2025-08-08,2025-08-10,2025-08-12,RT_SUI,RC_CORP,CH_CORP,Business,Checked-Out,720,1,1,1
RES-11401,G-3058,2025-07-11,2025-08-10,2025-08-13,RT_OV,RC_RACK,CH_CORP,Leisure,Checked-Out,1050,1,2,0
RES-11697,G-2640,2025-08-04,2025-08-10,2025-08-11,RT_SQ,RC_CORP,CH_OTA,Business,Cancelled,0,1,2,0
RES-11747,G-3087,2025-05-22,2025-08-10,2025-08-16,RT_DK,RC_PROMO,CH_OTA,Leisure,Confirmed,1050,1,1,1
RES-11795,G-3012,2025-08-03,2025-08-10,2025-08-13,RT_DK,RC_CORP,CH_DIR,Wholesale,Cancelled,0,1,1,1
RES-11818,G-4526,2025-08-07,2025-08-10,2025-08-11,RT_OV,RC_CORP,CH_GDS,Business,No-Show,0,1,2,1
RES-11951,G-2963,2025-08-03,2025-08-10,2025-08-13,RT_SQ,RC_AAA,CH_WALK,Wholesale,Checked-Out,405,1,1,1
RES-12072,G-1250,2025-07-23,2025-08-10,2025-08-13,RT_OV,RC_RACK,CH_CORP,Transient,Checked-Out,1050,1,2,1
RES-12673,G-2232,2025-07-04,2025-08-10,2025-08-14,RT_SUI,RC_PROMO,CH_GDS,Leisure,Checked-Out,1260,1,1,0
RES-13061,G-4291,2025-07-24,2025-08-10,2025-08-12,RT_SUI,RC_AAA,CH_OTA,Transient,Cancelled,0,1,1,0
RES-13069,G-4009,2025-08-07,2025-08-10,2025-08-11,RT_DK,RC_CORP,CH_DIR,Business,No-Show,0,1,1,1
RES-13165,G-1462,2025-07-14,2025-08-10,2025-08-12,RT_DK,RC_NONREF,CH_GDS,Transient,Cancelled,0,1,1,0
RES-13941,G-4890,2025-08-09,2025-08-10,2025-08-12,RT_OV,RC_CORP,CH_CORP,Business,Confirmed,560,1,1,0
RES-13983,G-3140,2025-08-08,2025-08-10,2025-08-11,RT_OV,RC_CORP,CH_DIR,Business,Checked-Out,280,1,1,0
RES-14147,G-3324,2025-08-05,2025-08-10,2025-08-11,RT_SQ,RC_RACK,CH_GDS,Business,Checked-Out,150,1,1,0
RES-14151,G-3467,2025-07-13,2025-08-10,2025-08-13,RT_SUI,RC_RACK,CH_WALK,Leisure,Checked-Out,1350,1,2,0
RES-14256,G-4106,2025-05-13,2025-08-10,2025-08-14,RT_SUI,RC_RACK,CH_DIR,Leisure,Checked-Out,1800,1,2,0
RES-14330,G-1998,2025-06-14,2025-08-10,2025-08-15,RT_SQ,RC_RACK,CH_GDS,Leisure,Checked-Out,750,1,1,1
RES-14698,G-2259,2025-07-28,2025-08-10,2025-08-12,RT_SQ,RC_CORP,CH_WALK,Transient,Confirmed,240,1,1,1
RES-15089,G-2792,2025-08-10,2025-08-10,2025-08-11,RT_SUI,RC_CORP,CH_GDS,Business,Checked-Out,360,1,1,0
RES-15093,G-2427,2025-07-19,2025-08-10,2025-08-17,RT_SUI,RC_PROMO,CH_OTA,Leisure,Cancelled,0,1,2,0
RES-15241,G-2991,2025-07-19,2025-08-10,2025-08-12,RT_SUI,RC_AAA,CH_CORP,Transient,Cancelled,0,1,1,1
RES-15244,G-4642,2025-07-11,2025-08-10,2025-08-16,RT_SUI,RC_RACK,CH_OTA,Leisure,Checked-Out,2700,1,2,0
RES-15362,G-3763,2025-05-20,2025-08-10,2025-08-13,RT_SUI,RC_PROMO,CH_GDS,Leisure,Checked-Out,945,1,2,1
RES-15502,G-4380,2025-07-23,2025-08-10,2025-08-13,RT_OV,RC_CORP,CH_DIR,Transient,Cancelled,0,1,1,0
RES-15905,G-3841,2025-08-06,2025-08-10,2025-08-12,RT_OV,RC_CORP,CH_GDS,Business,Checked-Out,560,1,1,1
RES-16888,G-4972,2025-08-07,2025-08-10,2025-08-11,RT_DK,RC_CORP,CH_OTA,Business,Checked-Out,200,1,1,0
RES-17342,G-3212,2025-08-04,2025-08-10,2025-08-11,RT_SQ,RC_CORP,CH_OTA,Business,Confirmed,120,1,2,1
RES-17371,G-3581,2025-07-25,2025-08-10,2025-08-14,RT_SQ,RC_NONREF,CH_OTA,Transient,Confirmed,510,1,1,0
RES-17851,G-3623,2025-06-04,2025-08-10,2025-08-17,RT_DK,RC_RACK,CH_WALK,Leisure,Checked-Out,1750,1,1,1
RES-17902,G-2658,2025-08-05,2025-08-10,2025-08-11,RT_SQ,RC_RACK,CH_OTA,Business,Cancelled,0,1,2,1
RES-17913,G-4426,2025-06-29,2025-08-10,2025-08-17,RT_SUI,RC_PROMO,CH_CORP,Leisure,Checked-Out,2205,1,1,0
RES-18158,G-4503,2025-05-16,2025-08-10,2025-08-17,RT_SQ,RC_RACK,CH_CORP,Leisure,Cancelled,0,1,1,1
RES-18686,G-4169,2025-06-06,2025-08-10,2025-08-15,RT_DK,RC_RACK,CH_OTA,Leisure,Checked-Out,1250,1,2,0
RES-18715,G-4855,2025-08-10,2025-08-10,2025-08-11,RT_SUI,RC_CORP,CH_GDS,Business,Checked-Out,360,1,1,0
RES-18739,G-3866,2025-07-21,2025-08-10,2025-08-14,RT_DK,RC_RACK,CH_GDS,Transient,Checked-Out,1000,1,1,0
RES-18831,G-3929,2025-08-10,2025-08-10,2025-08-12,RT_OV,RC_CORP,CH_DIR,Business,Checked-Out,560,1,1,0
RES-19152,G-1728,2025-07-17,2025-08-10,2025-08-14,RT_OV,RC_PROMO,CH_OTA,Leisure,Cancelled,0,1,2,0
RES-19187,G-3959,2025-07-18,2025-08-10,2025-08-15,RT_DK,RC_RACK,CH_WALK,Leisure,No-Show,0,1,2,1
RES-19238,G-4661,2025-07-16,2025-08-10,2025-08-13,RT_OV,RC_RACK,CH_WALK,Leisure,Checked-Out,1050,1,2,0
RES-19495,G-3669,2025-05-30,2025-08-10,2025-08-17,RT_SQ,RC_PROMO,CH_GDS,Leisure,Checked-Out,735,1,2,0
RES-19644,G-4592,2025-08-09,2025-08-10,2025-08-11,RT_SUI,RC_RACK,CH_DIR,Business,Checked-Out,450,1,1,0
RES-19653,G-1196,2025-07-23,2025-08-10,2025-08-13,RT_OV,RC_AAA,CH_GDS,Transient,Checked-Out,945,1,2,1
RES-19763,G-4438,2025-08-04,2025-08-10,2025-08-13,RT_SQ,RC_PROMO,CH_DIR,Transient,Checked-Out,315,1,2,0
RES-10226,G-4648,2025-07-17,2025-08-09,2025-08-10,RT_SQ,RC_PROMO,CH_WALK,Transient,Checked-Out,105,1,2,1
RES-10377,G-2519,2025-08-08,2025-08-09,2025-08-11,RT_SUI,RC_CORP,CH_GDS,Business,Checked-Out,720,1,1,0
RES-11022,G-2900,2025-08-04,2025-08-09,2025-08-13,RT_DK,RC_RACK,CH_GDS,Transient,Checked-Out,1000,1,2,0
RES-11084,G-4870,2025-08-08,2025-08-09,2025-08-11,RT_SQ,RC_CORP,CH_WALK,Business,Checked-Out,240,1,1,0
RES-11160,G-2492,2025-08-04,2025-08-09,2025-08-10,RT_DK,RC_CORP,CH_CORP,Business,Checked-Out,200,1,2,0
RES-11437,G-3120,2025-05-30,2025-08-09,2025-08-15,RT_SQ,RC_RACK,CH_CORP,Leisure,Checked-Out,900,1,2,1
RES-11461,G-2636,2025-07-17,2025-08-09,2025-08-10,RT_DK,RC_PROMO,CH_GDS,Group,Checked-Out,175,1,1,1
RES-11542,G-4033,2025-07-12,2025-08-09,2025-08-13,RT_SUI,RC_CORP,CH_CORP,Group,Cancelled,0,1,2,1
RES-11571,G-4212,2025-08-04,2025-08-09,2025-08-13,RT_OV,RC_NONREF,CH_WALK,Group,Checked-Out,1190,1,2,0
RES-12250,G-1575,2025-07-23,2025-08-09,2025-08-12,RT_OV,RC_AAA,CH_DIR,Group,No-Show,0,1,1,0
RES-12439,G-2026,2025-07-26,2025-08-09,2025-08-11,RT_SUI,RC_CORP,CH_OTA,Group,Checked-Out,720,1,1,0
RES-12447,G-3676,2025-08-03,2025-08-09,2025-08-11,RT_SQ,RC_RACK,CH_GDS,Business,Cancelled,0,1,1,1
RES-12509,G-3691,2025-06-03,2025-08-09,2025-08-12,RT_SUI,RC_RACK,CH_WALK,Leisure,Checked-Out,1350,1,1,0
RES-12625,G-2241,2025-07-18,2025-08-09,2025-08-13,RT_SQ,RC_RACK,CH_DIR,Transient,Checked-Out,600,1,1,0
RES-12685,G-2868,2025-07-15,2025-08-09,2025-08-11,RT_OV,RC_NONREF,CH_DIR,Wholesale,Checked-Out,595,1,2,1
RES-12789,G-4746,2025-07-15,2025-08-09,2025-08-13,RT_OV,RC_NONREF,CH_WALK,Transient,Checked-Out,1190,1,1,0
RES-13455,G-4590,2025-07-11,2025-08-09,2025-08-13,RT_SUI,RC_AAA,CH_GDS,Transient,Checked-Out,1620,1,1,1
RES-13498,G-1894,2025-07-16,2025-08-09,2025-08-11,RT_DK,RC_PROMO,CH_GDS,Group,Checked-Out,350,1,1,1
RES-13835,G-2449,2025-07-30,2025-08-09,2025-08-12,RT_SQ,RC_CORP,CH_WALK,Transient,Cancelled,0,1,2,1
RES-14044,G-4691,2025-07-19,2025-08-09,2025-08-11,RT_SQ,RC_PROMO,CH_CORP,Transient,Checked-Out,210,1,2,0
RES-14166,G-4243,2025-08-07,2025-08-09,2025-08-10,RT_SUI,RC_CORP,CH_WALK,Business,Checked-Out,360,1,2,0
RES-14281,G-3721,2025-06-29,2025-08-09,2025-08-13,RT_DK,RC_PROMO,CH_CORP,Leisure,Checked-Out,700,1,2,0
RES-14376,G-1694,2025-08-05,2025-08-09,2025-08-10,RT_DK,RC_RACK,CH_OTA,Business,Cancelled,0,1,2,0
RES-14452,G-4805,2025-06-15,2025-08-09,2025-08-14,RT_DK,RC_PROMO,CH_GDS,Leisure,Checked-Out,875,1,1,0
RES-15057,G-3593,2025-06-08,2025-08-09,2025-08-12,RT_SUI,RC_RACK,CH_GDS,Leisure,Checked-Out,1350,1,2,0
RES-15631,G-3686,2025-07-08,2025-08-09,2025-08-15,RT_OV,RC_PROMO,CH_OTA,Leisure,Cancelled,0,1,2,1
RES-15977,G-1039,2025-06-03,2025-08-09,2025-08-13,RT_DK,RC_PROMO,CH_DIR,Leisure,Checked-Out,700,1,1,0
RES-16263,G-3961,2025-05-18,2025-08-09,2025-08-14,RT_OV,RC_RACK,CH_WALK,Leisure,Checked-Out,1750,1,2,0
RES-16624,G-4344,2025-08-05,2025-08-09,2025-08-10,RT_DK,RC_CORP,CH_CORP,Business,Checked-Out,200,1,2,0
RES-16781,G-3130,2025-07-24,2025-08-09,2025-08-13,RT_OV,RC_NONREF,CH_GDS,Group,Checked-Out,1190,1,1,0
RES-16877,G-4214,2025-07-18,2025-08-09,2025-08-10,RT_SUI,RC_PROMO,CH_GDS,Transient,No-Show,0,1,1,0
RES-17148,G-3053,2025-08-09,2025-08-09,2025-08-10,RT_DK,RC_RACK,CH_WALK,Business,Checked-Out,250,1,2,1
RES-17163,G-4962,2025-08-04,2025-08-09,2025-08-11,RT_SUI,RC_CORP,CH_CORP,Business,Cancelled,0,1,2,1
RES-17181,G-3501,2025-08-03,2025-08-09,2025-08-11,RT_DK,RC_CORP,CH_DIR,Business,Checked-Out,400,1,2,1
RES-17249,G-4792,2025-05-13,2025-08-09,2025-08-13,RT_SUI,RC_PROMO,CH_CORP,Leisure,Checked-Out,1260,1,2,1
RES-17969,G-1154,2025-07-19,2025-08-09,2025-08-13,RT_SUI,RC_CORP,CH_DIR,Group,Checked-Out,1440,1,2,1
RES-18181,G-2784,2025-08-06,2025-08-09,2025-08-11,RT_DK,RC_CORP,CH_WALK,Business,Checked-Out,400,1,1,1
RES-18211,G-1698,2025-05-13,2025-08-09,2025-08-16,RT_SUI,RC_RACK,CH_GDS,Leisure,Checked-Out,3150,1,1,0
RES-18441,G-3532,2025-07-23,2025-08-09,2025-08-11,RT_OV,RC_NONREF,CH_OTA,Group,Checked-Out,595,1,2,0
RES-18958,G-1128,2025-06-11,2025-08-09,2025-08-12,RT_OV,RC_RACK,CH_GDS,Leisure,Checked-Out,1050,1,2,1
RES-19259,G-2403,2025-05-29,2025-08-09,2025-08-14,RT_OV,RC_RACK,CH_DIR,Leisure,Cancelled,0,1,1,1
RES-19472,G-1231,2025-07-27,2025-08-09,2025-08-11,RT_OV,RC_AAA,CH_GDS,Wholesale,Checked-Out,630,1,2,0
RES-19505,G-1435,2025-08-04,2025-08-09,2025-08-10,RT_SUI,RC_RACK,CH_DIR,Business,Checked-Out,450,1,1,1
RES-19625,G-4215,2025-06-02,2025-08-09,2025-08-13,RT_SQ,RC_PROMO,CH_DIR,Leisure,Checked-Out,420,1,1,1
RES-19927,G-4497,2025-07-11,2025-08-09,2025-08-11,RT_OV,RC_PROMO,CH_WALK,Group,Checked-Out,490,1,1,1
RES-19930,G-1744,2025-08-08,2025-08-09,2025-08-11,RT_SQ,RC_CORP,CH_CORP,Business,Checked-Out,240,1,1,1
RES-19966,G-3376,2025-07-11,2025-08-09,2025-08-10,RT_OV,RC_AAA,CH_OTA,Wholesale,Checked-Out,315,1,2,0
RES-10318,G-4635,2025-06-17,2025-08-08,2025-08-14,RT_SUI,RC_RACK,CH_WALK,Leisure,Checked-Out,2700,1,2,1
RES-10329,G-3938,2025-08-05,2025-08-08,2025-08-10,RT_SUI,RC_CORP,CH_GDS,Business,Checked-Out,720,1,1,1
RES-10588,G-3165,2025-08-08,2025-08-08,2025-08-10,RT_OV,RC_CORP,CH_WALK,Business,Checked-Out,560,1,2,1
RES-11041,G-4363,2025-07-09,2025-08-08,2025-08-12,RT_SUI,RC_RACK,CH_OTA,Leisure,Cancelled,0,1,1,0
RES-11350,G-3089,2025-05-22,2025-08-08,2025-08-14,RT_DK,RC_RACK,CH_CORP,Leisure,Checked-Out,1500,1,1,1
RES-11600,G-3050,2025-07-25,2025-08-08,2025-08-12,RT_OV,RC_CORP,CH_OTA,Transient,Checked-Out,1120,1,1,0
RES-11789,G-4998,2025-07-25,2025-08-08,2025-08-12,RT_SQ,RC_PROMO,CH_OTA,Transient,Cancelled,0,1,2,0
RES-11831,G-2219,2025-08-05,2025-08-08,2025-08-09,RT_SUI,RC_RACK,CH_DIR,Business,Checked-Out,450,1,1,1
RES-11868,G-3126,2025-07-18,2025-08-08,2025-08-12,RT_SUI,RC_RACK,CH_DIR,Group,Checked-Out,1800,1,2,1
RES-11919,G-1933,2025-07-15,2025-08-08,2025-08-09,RT_SUI,RC_CORP,CH_WALK,Transient,No-Show,0,1,1,1
